,template,docked,rmsd,uniprot_id
15158,3T42_3T4,3BCJ_FIS,8.306000000000001,P15121
15159,3T42_3T4,4LBR_4O9,1.041,P15121
15160,3T42_3T4,2FZD_TOL,6.091,P15121
15161,3T42_3T4,2IKH_LIT,7.272,P15121
15162,3T42_3T4,3BCJ_CIT,3.906,P15121
15163,3T42_3T4,1T41_ID5,2.1109999999999998,P15121
15164,3T42_3T4,2IS7_2CL,7.542000000000001,P15121
15165,3T42_3T4,4LB3_M15,1.36,P15121
15166,3T42_3T4,2PDG_47D,8.581,P15121
15167,3T42_3T4,4QXI_I98,2.0069999999999997,P15121
15168,3T42_3T4,5OUK_AVT,7.414,P15121
15169,3T42_3T4,4LBS_4O8,1.006,P15121
15170,3T42_3T4,4XZH_48I,3.532,P15121
15171,3T42_3T4,2PF8_LDT,2.2230000000000003,P15121
15172,3T42_3T4,2INE_PAC,7.859,P15121
15173,3T42_3T4,3T42_3T4,0.768,P15121
15174,3T42_3T4,4LB4_1WX,1.0979999999999999,P15121
15175,1PWL_BFI,4LAZ_1WW,0.5529999999999999,P15121
15176,1PWL_BFI,2IKG_BTO,8.092,P15121
15177,1PWL_BFI,1IEI_ZES,1.666,P15121
15178,1PWL_BFI,3G5E_Q74,7.542999999999999,P15121
15179,1PWL_BFI,2INZ_OHP,1.735,P15121
15180,1PWL_BFI,3S3G_TLT,5.263,P15121
15181,1PWL_BFI,1X97_FIR,5.167999999999999,P15121
15182,1PWL_BFI,3DN5_53N,7.706,P15121
15183,1PWL_BFI,1PWL_BFI,0.521,P15121
15184,1PWL_BFI,4XZI_F49,5.739,P15121
15185,1PWL_BFI,4LAU_W8X,0.857,P15121
15186,1PWL_BFI,3BCJ_FIS,8.7,P15121
15187,1PWL_BFI,4LBR_4O9,1.4509999999999998,P15121
15188,1PWL_BFI,2IKH_LIT,7.562,P15121
15189,1PWL_BFI,3BCJ_CIT,2.123,P15121
15190,1PWL_BFI,2IS7_2CL,2.479,P15121
15191,1PWL_BFI,4LB3_M15,1.534,P15121
15192,1PWL_BFI,2PDG_47D,3.2430000000000003,P15121
15193,1PWL_BFI,4QXI_I98,3.528,P15121
15194,1PWL_BFI,4LBS_4O8,2.617,P15121
15195,1PWL_BFI,4XZH_48I,2.249,P15121
15196,1PWL_BFI,2PF8_LDT,1.329,P15121
15197,1PWL_BFI,1Z3N_3NA,3.915,P15121
15198,1PWL_BFI,2IQ0_6NA,4.4319999999999995,P15121
15199,1PWL_BFI,1EL3_I84,8.789,P15121
15200,1PWL_BFI,2INE_PAC,2.373,P15121
15201,1PWL_BFI,3T42_3T4,7.7010000000000005,P15121
15202,1PWL_BFI,4LB4_1WX,1.197,P15121
15203,2FZD_TOL,2IKG_BTO,8.072000000000001,P15121
15204,2FZD_TOL,3G5E_Q74,6.2620000000000005,P15121
15205,2FZD_TOL,2INZ_OHP,6.143,P15121
15206,2FZD_TOL,1X97_FIR,6.437,P15121
15207,2FZD_TOL,4IGS_64I,5.57,P15121
15208,2FZD_TOL,3BCJ_FIS,10.812999999999999,P15121
15209,2FZD_TOL,2FZD_TOL,0.36,P15121
15210,2FZD_TOL,2IKH_LIT,7.562,P15121
15211,2FZD_TOL,2IS7_2CL,6.242000000000001,P15121
15212,2FZD_TOL,2NVC_ITA,5.126,P15121
15213,2FZD_TOL,2PDG_47D,7.348,P15121
15214,2FZD_TOL,4XZH_48I,7.537999999999999,P15121
15215,2FZD_TOL,1Z3N_3NA,6.25,P15121
15216,2FZD_TOL,1EL3_I84,9.861,P15121
15217,2FZD_TOL,2INE_PAC,6.65,P15121
15218,1T41_ID5,4LAZ_1WW,1.681,P15121
15219,1T41_ID5,2IKG_BTO,7.807,P15121
15220,1T41_ID5,1IEI_ZES,7.37,P15121
15221,1T41_ID5,3G5E_Q74,3.14,P15121
15222,1T41_ID5,2INZ_OHP,3.1180000000000003,P15121
15223,1T41_ID5,1X97_FIR,4.457,P15121
15224,1T41_ID5,3DN5_53N,8.238999999999999,P15121
15225,1T41_ID5,1PWL_BFI,0.773,P15121
15226,1T41_ID5,4IGS_64I,6.769,P15121
15227,1T41_ID5,4LAU_W8X,1.359,P15121
15228,1T41_ID5,3BCJ_FIS,8.113,P15121
15229,1T41_ID5,2FZD_TOL,6.037000000000001,P15121
15230,1T41_ID5,2IKH_LIT,7.441,P15121
15231,1T41_ID5,3BCJ_CIT,3.608,P15121
15232,1T41_ID5,1T41_ID5,1.01,P15121
15233,1T41_ID5,2IS7_2CL,3.484,P15121
15234,1T41_ID5,2NVC_ITA,7.593999999999999,P15121
15235,1T41_ID5,2PDG_47D,3.85,P15121
15236,1T41_ID5,4QXI_I98,1.126,P15121
15237,1T41_ID5,5OUK_AVT,7.303,P15121
15238,1T41_ID5,1Z3N_3NA,3.122,P15121
15239,1T41_ID5,1EL3_I84,8.995,P15121
15240,1T41_ID5,2INE_PAC,3.156,P15121
15241,1T41_ID5,3T42_3T4,1.034,P15121
15242,1T41_ID5,3U2C_SUZ,2.2640000000000002,P15121
15243,1Z3N_3NA,4LAZ_1WW,7.204,P15121
15244,1Z3N_3NA,2IKG_BTO,7.928,P15121
15245,1Z3N_3NA,3G5E_Q74,0.297,P15121
15246,1Z3N_3NA,2INZ_OHP,3.641,P15121
15247,1Z3N_3NA,3S3G_TLT,5.638999999999999,P15121
15248,1Z3N_3NA,3DN5_53N,7.987,P15121
15249,1Z3N_3NA,4XZI_F49,5.129,P15121
15250,1Z3N_3NA,4LAU_W8X,7.194,P15121
15251,1Z3N_3NA,3BCJ_FIS,9.193999999999999,P15121
15252,1Z3N_3NA,2IKH_LIT,8.65,P15121
15253,1Z3N_3NA,1T41_ID5,1.659,P15121
15254,1Z3N_3NA,2IS7_2CL,3.3680000000000003,P15121
15255,1Z3N_3NA,4LB3_M15,7.157,P15121
15256,1Z3N_3NA,2PDG_47D,0.81,P15121
15257,1Z3N_3NA,3V35_NTI,7.104,P15121
15258,1Z3N_3NA,4XZH_48I,7.763,P15121
15259,1Z3N_3NA,2PF8_LDT,3.823,P15121
15260,1Z3N_3NA,1Z3N_3NA,0.762,P15121
15261,1Z3N_3NA,2INE_PAC,4.388,P15121
15262,1Z3N_3NA,3T42_3T4,6.888,P15121
15263,4XZH_48I,4LAZ_1WW,4.1819999999999995,P15121
15264,4XZH_48I,2IKG_BTO,1.531,P15121
15265,4XZH_48I,1IEI_ZES,0.856,P15121
15266,4XZH_48I,2INZ_OHP,5.417999999999999,P15121
15267,4XZH_48I,3S3G_TLT,5.845,P15121
15268,4XZH_48I,1PWL_BFI,0.732,P15121
15269,4XZH_48I,4LAU_W8X,4.7780000000000005,P15121
15270,4XZH_48I,3BCJ_FIS,11.357000000000001,P15121
15271,4XZH_48I,4LBR_4O9,4.033,P15121
15272,4XZH_48I,2FZD_TOL,4.368,P15121
15273,4XZH_48I,1T41_ID5,7.82,P15121
15274,4XZH_48I,2IS7_2CL,7.16,P15121
15275,4XZH_48I,4LB3_M15,1.63,P15121
15276,4XZH_48I,2PDG_47D,0.595,P15121
15277,4XZH_48I,4QXI_I98,6.51,P15121
15278,4XZH_48I,4LBS_4O8,4.562,P15121
15279,4XZH_48I,4XZH_48I,2.3280000000000003,P15121
15280,4XZH_48I,2PF8_LDT,3.665,P15121
15281,4XZH_48I,2INE_PAC,5.9,P15121
15282,4XZH_48I,3T42_3T4,3.341,P15121
15283,4XZH_48I,4LB4_1WX,3.965,P15121
15284,3U2C_SUZ,5OUJ_AW8,5.0889999999999995,P15121
15285,3U2C_SUZ,4LAZ_1WW,7.353,P15121
15286,3U2C_SUZ,2IKG_BTO,6.084,P15121
15287,3U2C_SUZ,1IEI_ZES,8.128,P15121
15288,3U2C_SUZ,3G5E_Q74,9.453,P15121
15289,3U2C_SUZ,2INZ_OHP,3.141,P15121
15290,3U2C_SUZ,3S3G_TLT,2.186,P15121
15291,3U2C_SUZ,1X97_FIR,5.481,P15121
15292,3U2C_SUZ,3DN5_53N,5.75,P15121
15293,3U2C_SUZ,1PWL_BFI,7.707000000000001,P15121
15294,3U2C_SUZ,4XZI_F49,2.958,P15121
15295,3U2C_SUZ,4IGS_64I,6.976,P15121
15296,3U2C_SUZ,4LAU_W8X,7.255,P15121
15297,3U2C_SUZ,3BCJ_FIS,8.965,P15121
15298,3U2C_SUZ,4LBR_4O9,7.909,P15121
15299,3U2C_SUZ,2FZD_TOL,7.4239999999999995,P15121
15300,3U2C_SUZ,2IKH_LIT,7.0089999999999995,P15121
15301,3U2C_SUZ,3BCJ_CIT,3.1489999999999996,P15121
15302,3U2C_SUZ,1T41_ID5,8.058,P15121
15303,3U2C_SUZ,2IS7_2CL,3.7939999999999996,P15121
15304,3U2C_SUZ,4LB3_M15,7.968,P15121
15305,3U2C_SUZ,2NVC_ITA,8.093,P15121
15306,3U2C_SUZ,2PDG_47D,11.17,P15121
15307,3U2C_SUZ,3V35_NTI,7.332999999999999,P15121
15308,3U2C_SUZ,4QXI_I98,8.052999999999999,P15121
15309,3U2C_SUZ,5OUK_AVT,6.475,P15121
15310,3U2C_SUZ,4LBS_4O8,4.957,P15121
15311,3U2C_SUZ,4XZH_48I,6.313,P15121
15312,3U2C_SUZ,2PF8_LDT,4.44,P15121
15313,3U2C_SUZ,1Z3N_3NA,10.314,P15121
15314,3U2C_SUZ,1EL3_I84,9.463,P15121
15315,3U2C_SUZ,2INE_PAC,3.4589999999999996,P15121
15316,3U2C_SUZ,5OU0_AV5,4.968,P15121
15317,3U2C_SUZ,3U2C_SUZ,1.085,P15121
15318,5OUK_AVT,5OUJ_AW8,1.157,P15121
15319,5OUK_AVT,4LAZ_1WW,8.027999999999999,P15121
15320,5OUK_AVT,2IKG_BTO,6.82,P15121
15321,5OUK_AVT,1IEI_ZES,10.409,P15121
15322,5OUK_AVT,3G5E_Q74,8.91,P15121
15323,5OUK_AVT,2INZ_OHP,6.231,P15121
15324,5OUK_AVT,3S3G_TLT,8.557,P15121
15325,5OUK_AVT,1X97_FIR,8.424,P15121
15326,5OUK_AVT,3DN5_53N,7.936,P15121
15327,5OUK_AVT,1PWL_BFI,11.129000000000001,P15121
15328,5OUK_AVT,4XZI_F49,5.558,P15121
15329,5OUK_AVT,4IGS_64I,4.473,P15121
15330,5OUK_AVT,4LAU_W8X,8.119,P15121
15331,5OUK_AVT,3BCJ_FIS,7.672999999999999,P15121
15332,5OUK_AVT,4LBR_4O9,8.27,P15121
15333,5OUK_AVT,2FZD_TOL,6.996,P15121
15334,5OUK_AVT,2IKH_LIT,8.672,P15121
15335,5OUK_AVT,1T41_ID5,8.987,P15121
15336,5OUK_AVT,2IS7_2CL,5.897,P15121
15337,5OUK_AVT,4LB3_M15,8.215,P15121
15338,5OUK_AVT,2NVC_ITA,7.518,P15121
15339,5OUK_AVT,2PDG_47D,6.3870000000000005,P15121
15340,5OUK_AVT,4QXI_I98,9.651,P15121
15341,5OUK_AVT,5OUK_AVT,0.7070000000000001,P15121
15342,5OUK_AVT,4LBS_4O8,8.248,P15121
15343,5OUK_AVT,4XZH_48I,6.961,P15121
15344,5OUK_AVT,2PF8_LDT,8.366,P15121
15345,5OUK_AVT,1Z3N_3NA,8.959,P15121
15346,5OUK_AVT,1EL3_I84,6.382000000000001,P15121
15347,5OUK_AVT,2INE_PAC,7.362,P15121
15348,5OUK_AVT,3T42_3T4,6.414,P15121
15349,5OUK_AVT,5OU0_AV5,1.389,P15121
15350,5OUK_AVT,3U2C_SUZ,4.81,P15121
15351,5OUK_AVT,4LB4_1WX,8.634,P15121
15352,5OUJ_AW8,5OUJ_AW8,1.215,P15121
15353,5OUJ_AW8,4LAZ_1WW,8.458,P15121
15354,5OUJ_AW8,2IKG_BTO,6.718999999999999,P15121
15355,5OUJ_AW8,1IEI_ZES,8.937999999999999,P15121
15356,5OUJ_AW8,3G5E_Q74,9.599,P15121
15357,5OUJ_AW8,2INZ_OHP,5.9479999999999995,P15121
15358,5OUJ_AW8,3S3G_TLT,2.373,P15121
15359,5OUJ_AW8,1X97_FIR,5.1979999999999995,P15121
15360,5OUJ_AW8,3DN5_53N,10.164,P15121
15361,5OUJ_AW8,1PWL_BFI,8.443999999999999,P15121
15362,5OUJ_AW8,4XZI_F49,6.254,P15121
15363,5OUJ_AW8,4IGS_64I,5.971,P15121
15364,5OUJ_AW8,4LAU_W8X,8.165,P15121
15365,5OUJ_AW8,3BCJ_FIS,7.002000000000001,P15121
15366,5OUJ_AW8,4LBR_4O9,7.665,P15121
15367,5OUJ_AW8,2FZD_TOL,6.985,P15121
15368,5OUJ_AW8,2IKH_LIT,7.147,P15121
15369,5OUJ_AW8,3BCJ_CIT,5.557,P15121
15370,5OUJ_AW8,1T41_ID5,9.767000000000001,P15121
15371,5OUJ_AW8,2IS7_2CL,5.216,P15121
15372,5OUJ_AW8,4LB3_M15,8.71,P15121
15373,5OUJ_AW8,2NVC_ITA,7.0489999999999995,P15121
15374,5OUJ_AW8,2PDG_47D,7.075,P15121
15375,5OUJ_AW8,3V35_NTI,6.188,P15121
15376,5OUJ_AW8,4QXI_I98,7.984,P15121
15377,5OUJ_AW8,5OUK_AVT,0.7979999999999999,P15121
15378,5OUJ_AW8,4LBS_4O8,7.657,P15121
15379,5OUJ_AW8,4XZH_48I,8.094,P15121
15380,5OUJ_AW8,2PF8_LDT,8.13,P15121
15381,5OUJ_AW8,1Z3N_3NA,9.431000000000001,P15121
15382,5OUJ_AW8,2IQ0_6NA,3.3739999999999997,P15121
15383,5OUJ_AW8,1EL3_I84,9.039,P15121
15384,5OUJ_AW8,2INE_PAC,5.511,P15121
15385,5OUJ_AW8,3T42_3T4,10.270999999999999,P15121
15386,5OUJ_AW8,5OU0_AV5,1.3880000000000001,P15121
15387,5OUJ_AW8,3U2C_SUZ,6.684,P15121
15388,5OUJ_AW8,4LB4_1WX,9.423,P15121
15389,5OU0_AV5,5OUJ_AW8,2.0,P15121
15390,5OU0_AV5,4LAZ_1WW,9.196,P15121
15391,5OU0_AV5,2IKG_BTO,6.072,P15121
15392,5OU0_AV5,1IEI_ZES,7.642,P15121
15393,5OU0_AV5,3G5E_Q74,8.455,P15121
15394,5OU0_AV5,2INZ_OHP,5.65,P15121
15395,5OU0_AV5,3S3G_TLT,4.407,P15121
15396,5OU0_AV5,1X97_FIR,7.91,P15121
15397,5OU0_AV5,3DN5_53N,11.08,P15121
15398,5OU0_AV5,1PWL_BFI,9.076,P15121
15399,5OU0_AV5,4XZI_F49,3.031,P15121
15400,5OU0_AV5,4IGS_64I,4.9110000000000005,P15121
15401,5OU0_AV5,4LAU_W8X,7.455,P15121
15402,5OU0_AV5,3BCJ_FIS,6.968999999999999,P15121
15403,5OU0_AV5,4LBR_4O9,9.44,P15121
15404,5OU0_AV5,2FZD_TOL,6.57,P15121
15405,5OU0_AV5,2IKH_LIT,10.088,P15121
15406,5OU0_AV5,3BCJ_CIT,5.615,P15121
15407,5OU0_AV5,1T41_ID5,8.873,P15121
15408,5OU0_AV5,2IS7_2CL,4.343,P15121
15409,5OU0_AV5,4LB3_M15,9.175,P15121
15410,5OU0_AV5,2NVC_ITA,1.2109999999999999,P15121
15411,5OU0_AV5,2PDG_47D,7.769,P15121
15412,5OU0_AV5,3V35_NTI,6.037999999999999,P15121
15413,5OU0_AV5,4QXI_I98,6.332000000000001,P15121
15414,5OU0_AV5,5OUK_AVT,1.091,P15121
15415,5OU0_AV5,4LBS_4O8,8.997,P15121
15416,5OU0_AV5,4XZH_48I,5.642,P15121
15417,5OU0_AV5,2PF8_LDT,8.861,P15121
15418,5OU0_AV5,1Z3N_3NA,8.876,P15121
15419,5OU0_AV5,2IQ0_6NA,3.39,P15121
15420,5OU0_AV5,1EL3_I84,7.317,P15121
15421,5OU0_AV5,2INE_PAC,3.089,P15121
15422,5OU0_AV5,3T42_3T4,9.568,P15121
15423,5OU0_AV5,5OU0_AV5,0.763,P15121
15424,5OU0_AV5,3U2C_SUZ,5.476,P15121
15425,5OU0_AV5,4LB4_1WX,9.436,P15121
15426,4QXI_I98,4LAZ_1WW,1.171,P15121
15427,4QXI_I98,2IKG_BTO,2.559,P15121
15428,4QXI_I98,1IEI_ZES,0.614,P15121
15429,4QXI_I98,2INZ_OHP,3.194,P15121
15430,4QXI_I98,3S3G_TLT,5.9079999999999995,P15121
15431,4QXI_I98,1X97_FIR,4.308,P15121
15432,4QXI_I98,3DN5_53N,2.281,P15121
15433,4QXI_I98,1PWL_BFI,0.612,P15121
15434,4QXI_I98,4XZI_F49,5.449,P15121
15435,4QXI_I98,4LAU_W8X,0.816,P15121
15436,4QXI_I98,3BCJ_FIS,9.585,P15121
15437,4QXI_I98,4LBR_4O9,1.073,P15121
15438,4QXI_I98,2FZD_TOL,5.56,P15121
15439,4QXI_I98,2IKH_LIT,1.4380000000000002,P15121
15440,4QXI_I98,3BCJ_CIT,3.983,P15121
15441,4QXI_I98,1T41_ID5,2.387,P15121
15442,4QXI_I98,2IS7_2CL,5.8420000000000005,P15121
15443,4QXI_I98,4LB3_M15,1.024,P15121
15444,4QXI_I98,2NVC_ITA,6.353,P15121
15445,4QXI_I98,2PDG_47D,8.056000000000001,P15121
15446,4QXI_I98,4QXI_I98,0.628,P15121
15447,4QXI_I98,5OUK_AVT,7.131,P15121
15448,4QXI_I98,4LBS_4O8,0.915,P15121
15449,4QXI_I98,4XZH_48I,4.013,P15121
15450,4QXI_I98,2PF8_LDT,0.828,P15121
15451,4QXI_I98,1EL3_I84,8.302999999999999,P15121
15452,4QXI_I98,2INE_PAC,6.51,P15121
15453,4QXI_I98,3T42_3T4,2.173,P15121
15454,4QXI_I98,3U2C_SUZ,2.066,P15121
15455,4QXI_I98,4LB4_1WX,0.815,P15121
15456,4LAZ_1WW,4LAZ_1WW,0.41100000000000003,P15121
15457,4LAZ_1WW,2IKG_BTO,3.025,P15121
15458,4LAZ_1WW,1IEI_ZES,3.6489999999999996,P15121
15459,4LAZ_1WW,3G5E_Q74,2.229,P15121
15460,4LAZ_1WW,2INZ_OHP,3.1319999999999997,P15121
15461,4LAZ_1WW,3S3G_TLT,5.38,P15121
15462,4LAZ_1WW,1X97_FIR,4.49,P15121
15463,4LAZ_1WW,3DN5_53N,3.4130000000000003,P15121
15464,4LAZ_1WW,1PWL_BFI,3.525,P15121
15465,4LAZ_1WW,4IGS_64I,3.674,P15121
15466,4LAZ_1WW,4LAU_W8X,0.823,P15121
15467,4LAZ_1WW,3BCJ_FIS,9.155,P15121
15468,4LAZ_1WW,4LBR_4O9,2.4459999999999997,P15121
15469,4LAZ_1WW,2FZD_TOL,5.382000000000001,P15121
15470,4LAZ_1WW,2IKH_LIT,7.547000000000001,P15121
15471,4LAZ_1WW,1T41_ID5,2.238,P15121
15472,4LAZ_1WW,2IS7_2CL,5.851,P15121
15473,4LAZ_1WW,4LB3_M15,1.119,P15121
15474,4LAZ_1WW,2NVC_ITA,5.212999999999999,P15121
15475,4LAZ_1WW,2PDG_47D,8.724,P15121
15476,4LAZ_1WW,4QXI_I98,1.045,P15121
15477,4LAZ_1WW,5OUK_AVT,7.539,P15121
15478,4LAZ_1WW,4XZH_48I,1.028,P15121
15479,4LAZ_1WW,2PF8_LDT,0.963,P15121
15480,4LAZ_1WW,1Z3N_3NA,4.437,P15121
15481,4LAZ_1WW,1EL3_I84,9.289,P15121
15482,4LAZ_1WW,2INE_PAC,6.428999999999999,P15121
15483,4LAZ_1WW,3T42_3T4,1.337,P15121
15484,4LAZ_1WW,3U2C_SUZ,3.9739999999999998,P15121
15485,4LAZ_1WW,4LB4_1WX,1.011,P15121
15486,4IGS_64I,5OUJ_AW8,7.974,P15121
15487,4IGS_64I,4LAZ_1WW,7.85,P15121
15488,4IGS_64I,2IKG_BTO,5.2170000000000005,P15121
15489,4IGS_64I,1IEI_ZES,5.765,P15121
15490,4IGS_64I,3G5E_Q74,9.709,P15121
15491,4IGS_64I,2INZ_OHP,4.285,P15121
15492,4IGS_64I,3S3G_TLT,6.6160000000000005,P15121
15493,4IGS_64I,1X97_FIR,4.696000000000001,P15121
15494,4IGS_64I,3DN5_53N,7.599,P15121
15495,4IGS_64I,1PWL_BFI,6.437,P15121
15496,4IGS_64I,4XZI_F49,7.6370000000000005,P15121
15497,4IGS_64I,4IGS_64I,1.037,P15121
15498,4IGS_64I,4LAU_W8X,7.676,P15121
15499,4IGS_64I,3BCJ_FIS,8.384,P15121
15500,4IGS_64I,4LBR_4O9,3.9730000000000003,P15121
15501,4IGS_64I,2FZD_TOL,5.118,P15121
15502,4IGS_64I,1T41_ID5,9.609,P15121
15503,4IGS_64I,2IS7_2CL,3.798,P15121
15504,4IGS_64I,4LB3_M15,4.5169999999999995,P15121
15505,4IGS_64I,2NVC_ITA,3.332,P15121
15506,4IGS_64I,2PDG_47D,6.697,P15121
15507,4IGS_64I,3V35_NTI,7.515,P15121
15508,4IGS_64I,4QXI_I98,5.755,P15121
15509,4IGS_64I,5OUK_AVT,9.297,P15121
15510,4IGS_64I,4LBS_4O8,4.234,P15121
15511,4IGS_64I,4XZH_48I,5.37,P15121
15512,4IGS_64I,2PF8_LDT,9.058,P15121
15513,4IGS_64I,1Z3N_3NA,9.773,P15121
15514,4IGS_64I,1EL3_I84,8.562999999999999,P15121
15515,4IGS_64I,2INE_PAC,4.454,P15121
15516,4IGS_64I,3T42_3T4,8.467,P15121
15517,4IGS_64I,5OU0_AV5,7.697,P15121
15518,4IGS_64I,3U2C_SUZ,5.303999999999999,P15121
15519,4IGS_64I,4LB4_1WX,4.4510000000000005,P15121
15520,2PF8_LDT,4LAZ_1WW,0.47600000000000003,P15121
15521,2PF8_LDT,2IKG_BTO,7.8229999999999995,P15121
15522,2PF8_LDT,1IEI_ZES,3.9739999999999998,P15121
15523,2PF8_LDT,3G5E_Q74,9.576,P15121
15524,2PF8_LDT,2INZ_OHP,3.141,P15121
15525,2PF8_LDT,3S3G_TLT,6.837000000000001,P15121
15526,2PF8_LDT,1X97_FIR,4.694,P15121
15527,2PF8_LDT,3DN5_53N,8.1,P15121
15528,2PF8_LDT,1PWL_BFI,0.6709999999999999,P15121
15529,2PF8_LDT,4XZI_F49,5.627999999999999,P15121
15530,2PF8_LDT,4IGS_64I,7.06,P15121
15531,2PF8_LDT,4LAU_W8X,0.708,P15121
15532,2PF8_LDT,3BCJ_FIS,10.797,P15121
15533,2PF8_LDT,4LBR_4O9,0.7490000000000001,P15121
15534,2PF8_LDT,2FZD_TOL,6.065,P15121
15535,2PF8_LDT,2IKH_LIT,7.8629999999999995,P15121
15536,2PF8_LDT,1T41_ID5,2.51,P15121
15537,2PF8_LDT,2IS7_2CL,3.469,P15121
15538,2PF8_LDT,4LB3_M15,1.119,P15121
15539,2PF8_LDT,2NVC_ITA,5.943,P15121
15540,2PF8_LDT,2PDG_47D,8.496,P15121
15541,2PF8_LDT,4QXI_I98,1.679,P15121
15542,2PF8_LDT,5OUK_AVT,7.22,P15121
15543,2PF8_LDT,4LBS_4O8,0.871,P15121
15544,2PF8_LDT,4XZH_48I,4.255,P15121
15545,2PF8_LDT,2PF8_LDT,0.47100000000000003,P15121
15546,2PF8_LDT,1Z3N_3NA,9.656,P15121
15547,2PF8_LDT,1EL3_I84,8.914,P15121
15548,2PF8_LDT,2INE_PAC,3.3160000000000003,P15121
15549,2PF8_LDT,3T42_3T4,1.166,P15121
15550,2PF8_LDT,3U2C_SUZ,1.869,P15121
15551,2PF8_LDT,4LB4_1WX,1.008,P15121
15552,4LAU_W8X,4LAZ_1WW,0.792,P15121
15553,4LAU_W8X,2IKG_BTO,7.6610000000000005,P15121
15554,4LAU_W8X,1IEI_ZES,4.637,P15121
15555,4LAU_W8X,3G5E_Q74,9.633,P15121
15556,4LAU_W8X,2INZ_OHP,3.1919999999999997,P15121
15557,4LAU_W8X,1X97_FIR,4.898,P15121
15558,4LAU_W8X,3DN5_53N,7.94,P15121
15559,4LAU_W8X,1PWL_BFI,3.523,P15121
15560,4LAU_W8X,4XZI_F49,5.641,P15121
15561,4LAU_W8X,4IGS_64I,7.132000000000001,P15121
15562,4LAU_W8X,4LAU_W8X,0.469,P15121
15563,4LAU_W8X,3BCJ_FIS,9.472999999999999,P15121
15564,4LAU_W8X,4LBR_4O9,0.552,P15121
15565,4LAU_W8X,2FZD_TOL,5.718999999999999,P15121
15566,4LAU_W8X,2IKH_LIT,7.56,P15121
15567,4LAU_W8X,3BCJ_CIT,3.175,P15121
15568,4LAU_W8X,1T41_ID5,1.25,P15121
15569,4LAU_W8X,2IS7_2CL,0.782,P15121
15570,4LAU_W8X,4LB3_M15,1.349,P15121
15571,4LAU_W8X,2NVC_ITA,5.251,P15121
15572,4LAU_W8X,2PDG_47D,9.138,P15121
15573,4LAU_W8X,4QXI_I98,3.536,P15121
15574,4LAU_W8X,5OUK_AVT,7.071000000000001,P15121
15575,4LAU_W8X,4LBS_4O8,1.851,P15121
15576,4LAU_W8X,4XZH_48I,2.682,P15121
15577,4LAU_W8X,2PF8_LDT,1.153,P15121
15578,4LAU_W8X,1Z3N_3NA,4.438,P15121
15579,4LAU_W8X,1EL3_I84,3.679,P15121
15580,4LAU_W8X,2INE_PAC,3.6,P15121
15581,4LAU_W8X,3T42_3T4,2.1719999999999997,P15121
15582,4LAU_W8X,3U2C_SUZ,1.993,P15121
15583,4LAU_W8X,4LB4_1WX,3.029,P15121
15584,4LBR_4O9,4LAZ_1WW,0.785,P15121
15585,4LBR_4O9,2IKG_BTO,7.417000000000001,P15121
15586,4LBR_4O9,1IEI_ZES,4.513999999999999,P15121
15587,4LBR_4O9,2INZ_OHP,3.2310000000000003,P15121
15588,4LBR_4O9,1X97_FIR,4.879,P15121
15589,4LBR_4O9,3DN5_53N,7.757999999999999,P15121
15590,4LBR_4O9,1PWL_BFI,3.485,P15121
15591,4LBR_4O9,4IGS_64I,4.243,P15121
15592,4LBR_4O9,4LAU_W8X,0.508,P15121
15593,4LBR_4O9,3BCJ_FIS,9.52,P15121
15594,4LBR_4O9,4LBR_4O9,3.591,P15121
15595,4LBR_4O9,2FZD_TOL,5.401,P15121
15596,4LBR_4O9,2IKH_LIT,7.537000000000001,P15121
15597,4LBR_4O9,3BCJ_CIT,4.07,P15121
15598,4LBR_4O9,1T41_ID5,2.4219999999999997,P15121
15599,4LBR_4O9,2IS7_2CL,0.6859999999999999,P15121
15600,4LBR_4O9,4LB3_M15,1.193,P15121
15601,4LBR_4O9,2NVC_ITA,4.529,P15121
15602,4LBR_4O9,2PDG_47D,9.529,P15121
15603,4LBR_4O9,4QXI_I98,2.7569999999999997,P15121
15604,4LBR_4O9,5OUK_AVT,7.318,P15121
15605,4LBR_4O9,4LBS_4O8,0.445,P15121
15606,4LBR_4O9,4XZH_48I,3.9939999999999998,P15121
15607,4LBR_4O9,2PF8_LDT,0.8290000000000001,P15121
15608,4LBR_4O9,1EL3_I84,3.8560000000000003,P15121
15609,4LBR_4O9,2INE_PAC,3.306,P15121
15610,4LBR_4O9,3T42_3T4,2.1790000000000003,P15121
15611,4LBR_4O9,3U2C_SUZ,1.791,P15121
15612,4LBR_4O9,4LB4_1WX,3.367,P15121
15613,4LB4_1WX,4LAZ_1WW,0.773,P15121
15614,4LB4_1WX,2IKG_BTO,0.8740000000000001,P15121
15615,4LB4_1WX,1IEI_ZES,4.567,P15121
15616,4LB4_1WX,3G5E_Q74,3.938,P15121
15617,4LB4_1WX,2INZ_OHP,3.21,P15121
15618,4LB4_1WX,1X97_FIR,4.706,P15121
15619,4LB4_1WX,3DN5_53N,3.0839999999999996,P15121
15620,4LB4_1WX,1PWL_BFI,3.515,P15121
15621,4LB4_1WX,4XZI_F49,5.416,P15121
15622,4LB4_1WX,4IGS_64I,4.314,P15121
15623,4LB4_1WX,4LAU_W8X,0.46,P15121
